;kamera1;kamera2;kamera1_koord;kamera2_koord;distance;duration
12446;Gy20B;Gy1J;46.063865148399, 18.579774412582;47.471964836026, 18.858080126141;191048;6098
12447;Gy20B;Gy2B;46.063865148399, 18.579774412582;47.612770144674, 18.353556331481;228302;7231
12448;Gy20B;Gy2J;46.063865148399, 18.579774412582;47.683114431378, 18.003415637292;261287;8449
12449;Gy20B;Gy3B;46.063865148399, 18.579774412582;47.684437713539, 17.835527389107;268881;8547
12450;Gy20B;Gy3J;46.063865148399, 18.579774412582;47.6844259551, 17.83587320896;268856;8546
12451;Gy20B;Gy4B;46.063865148399, 18.579774412582;47.878391089477, 17.202565947927;328066;10527
12452;Gy20B;Gy4J;46.063865148399, 18.579774412582;47.878249198926, 17.20284198652;328040;10526
12453;Gy20B;Gy6B;46.063865148399, 18.579774412582;47.602227193286, 19.283884218405;226751;7255
12454;Gy20B;Gy6J;46.063865148399, 18.579774412582;47.593511108609, 19.210992980928;229260;7326
12455;Gy20B;Gy7B;46.063865148399, 18.579774412582;47.731817779639, 19.96258985111;298368;9503
12456;Gy20B;Gy7J;46.063865148399, 18.579774412582;47.732635548066, 19.949321966416;273664;8688
12457;Gy20B;Gy8B;46.063865148399, 18.579774412582;47.848589776483, 21.067835868077;365357;11467
12458;Gy20B;Gy8J;46.063865148399, 18.579774412582;47.861450724727, 21.043855642447;363053;11394
12459;Gy20B;Gy9B;46.063865148399, 18.579774412582;47.902948731815, 21.569037024339;426842;13457
12460;Gy20B;Gy9J;46.063865148399, 18.579774412582;47.899315872821, 21.548572633098;409676;12836
12461;Gy20B;Gy10B;46.063865148399, 18.579774412582;48.050402819184, 20.851648270691;368059;11571
12462;Gy20B;Gy10J;46.063865148399, 18.579774412582;48.048597304585, 20.852645963515;367845;11564
12463;Gy20B;Gy11B;46.063865148399, 18.579774412582;47.618814282026, 21.517286368554;411451;12900
12464;Gy20B;Gy11J;46.063865148399, 18.579774412582;47.61860051674, 21.517389377156;411476;12901
12465;Gy20B;Gy12B;46.063865148399, 18.579774412582;46.28526689547, 20.25356092992;157359;6935
12466;Gy20B;Gy13B;46.063865148399, 18.579774412582;47.310577659191, 19.2720015943;194454;6111
12467;Gy20B;Gy13J;46.063865148399, 18.579774412582;47.310726596496, 19.271736511801;194428;6110
12468;Gy20B;Gy14B;46.063865148399, 18.579774412582;47.018953622415, 19.59270077956;166390;6143
12469;Gy20B;Gy14J;46.063865148399, 18.579774412582;47.018760105536, 19.59289269823;166364;6142
12470;Gy20B;Gy15B;46.063865148399, 18.579774412582;46.866126652938, 19.645370179317;159125;5976
12471;Gy20B;Gy15J;46.063865148399, 18.579774412582;46.866126652938, 19.645370179317;159125;5976
12472;Gy20B;Gy16B;46.063865148399, 18.579774412582;46.254056752729, 20.037780560567;135184;6178
12473;Gy20B;Gy16J;46.063865148399, 18.579774412582;46.254289780273, 20.037809455218;135210;6179
12474;Gy20B;Gy17B;46.063865148399, 18.579774412582;47.354805101314, 18.903312087371;159704;4877
12475;Gy20B;Gy17J;46.063865148399, 18.579774412582;47.354584280523, 18.903248756673;159680;4876
12476;Gy20B;Gy18B;46.063865148399, 18.579774412582;47.062438439262, 18.883476038175;123450;3778
12477;Gy20B;Gy18J;46.063865148399, 18.579774412582;47.062224216813, 18.883576090608;123425;3777
12478;Gy20B;Gy19B;46.063865148399, 18.579774412582;46.445983362048, 18.706391141658;48418;1522
12479;Gy20B;Gy19J;46.063865148399, 18.579774412582;46.445546354166, 18.706516762083;48369;1521
12480;Gy20B;Gy20B;46.063865148399, 18.579774412582;46.063865148399, 18.579774412582;0;0
12481;Gy20B;Gy20J;46.063865148399, 18.579774412582;46.063700607621, 18.579535592077;36350;1247
12482;Gy20B;Gy21B;46.063865148399, 18.579774412582;47.423027828361, 18.886551751725;181593;5747
12483;Gy20B;Gy21J;46.063865148399, 18.579774412582;47.343748133722, 18.791711071512;161134;5359
12484;Gy20B;Gy22B;46.063865148399, 18.579774412582;47.031256467729, 18.270258885827;179977;6102
12485;Gy20B;Gy22J;46.063865148399, 18.579774412582;47.031397673561, 18.270531556193;179951;6101
12486;Gy20B;Gy23B;46.063865148399, 18.579774412582;46.810132410668, 17.83695083105;158767;7023
12487;Gy20B;Gy23J;46.063865148399, 18.579774412582;46.881273600414, 17.985593118956;137315;6282
12488;Gy20B;Gy24B;46.063865148399, 18.579774412582;46.682081838166, 17.370049702348;199357;8307
12489;Gy20B;Gy24J;46.063865148399, 18.579774412582;46.685347295949, 17.387656451782;200755;8351
12490;Gy20B;Gy25B;46.063865148399, 18.579774412582;46.44171667261, 16.810656899812;251285;9960
12491;Gy20B;Gy25J;46.063865148399, 18.579774412582;46.441965611122, 16.811198315858;251235;9959
12492;Gy20B;Gy26B;46.063865148399, 18.579774412582;46.908495716101, 18.939777323335;110442;3417
12493;Gy20B;Gy26J;46.063865148399, 18.579774412582;46.908565366842, 18.939424208168;110414;3416
12494;Gy20B;Gy27J;46.063865148399, 18.579774412582;46.351813245779, 18.886396647804;50904;1662
12495;Gy20B;Gy28B;46.063865148399, 18.579774412582;47.246161, 18.649078;172123;5830
12496;Gy20B;Gy28J;46.063865148399, 18.579774412582;47.246194, 18.648449;157444;5414
12497;Gy20B;Gy29B;46.063865148399, 18.579774412582;47.690797, 17.522883;317747;10233
12498;Gy20B;Gy30B;46.063865148399, 18.579774412582;47.615748, 19.346989;225247;7188
12499;Gy20B;Gy31B;46.063865148399, 18.579774412582;47.671580, 19.634506;248436;7916
12500;Gy20B;Gy31J;46.063865148399, 18.579774412582;47.671580, 19.634506;248436;7916
12501;Gy20B;Gy32B;46.063865148399, 18.579774412582;47.361165, 19.219698;192254;6084
12502;Gy20B;Gy32J;46.063865148399, 18.579774412582;47.362003, 19.222118;189137;5928
12503;Gy20B;Gy33B;46.063865148399, 18.579774412582;47.598917, 19.126993;230907;7457
12504;Gy20B;Gy33J;46.063865148399, 18.579774412582;47.588365, 19.143022;226699;7238
12505;Gy20B;Gy34B;46.063865148399, 18.579774412582;47.9170992883, 17.1225847247;341280;11192
12506;Gy20B;Gy34J;46.063865148399, 18.579774412582;47.9105799674, 17.1336359154;334448;10741
12507;Gy20B;Gy35B;46.063865148399, 18.579774412582;46.2165172448, 20.7363822270;202328;9077
12508;Gy20B;Gy35J;46.063865148399, 18.579774412582;46.2154648690, 20.7062448209;193995;8184
12509;Gy20B;Gy36B;46.063865148399, 18.579774412582;46.5109208466, 16.5523413490;299588;11702
12510;Gy20B;Gy36J;46.063865148399, 18.579774412582;46.5110973558, 16.5519989224;276722;10824
12511;Gy20B;Gy37B;46.063865148399, 18.579774412582;47.6932, 19.1723;249939;8104
12512;Gy20B;Gy37J;46.063865148399, 18.579774412582;47.643, 19.1646;234034;7513
12513;Gy20J;F1;46.063700607621, 18.579535592077;47.736861467104, 18.369289524965;248613;8562
12514;Gy20J;F2;46.063700607621, 18.579535592077;47.725765423977, 18.046694497329;262359;8614
12515;Gy20J;F3;46.063700607621, 18.579535592077;47.884396938888, 17.241676802774;329504;10922
12516;Gy20J;F4;46.063700607621, 18.579535592077;47.934507652422, 19.139606641347;274238;9329
12517;Gy20J;F5;46.063700607621, 18.579535592077;48.437441677622, 21.183738300599;423123;13552
12518;Gy20J;F6;46.063700607621, 18.579535592077;47.152434273387, 20.196192733715;279204;9010
12519;Gy20J;F7;46.063700607621, 18.579535592077;48.343852343168, 22.129595653448;490889;16151
12520;Gy20J;F8;46.063700607621, 18.579535592077;46.231269471029, 20.081542735727;140293;6433
12521;Gy20J;F9;46.063700607621, 18.579535592077;45.967191886124, 17.524083222114;123019;5289
12522;Gy20J;F10;46.063700607621, 18.579535592077;46.437667890627, 16.747927021544;256843;10346
12523;Gy20J;F11;46.063700607621, 18.579535592077;46.974156304231, 16.379539316509;305728;13256
12524;Gy20J;F12;46.063700607621, 18.579535592077;47.82243068262, 18.98717170425;266610;8951
12525;Gy20J;F13;46.063700607621, 18.579535592077;47.683196594979, 18.097306861786;250461;7989
12526;Gy20J;F14;46.063700607621, 18.579535592077;47.745363022052, 17.647400881226;286006;9298
12527;Gy20J;F15;46.063700607621, 18.579535592077;48.031849194332, 19.807710583946;298889;10156
12528;Gy20J;F16;46.063700607621, 18.579535592077;48.25793719325, 20.350423487823;380117;14286
12529;Gy20J;F17;46.063700607621, 18.579535592077;48.293129223365, 20.448498019056;387820;14433
12530;Gy20J;F18;46.063700607621, 18.579535592077;47.60481625158, 20.779148307593;344994;11714
12531;Gy20J;F19;46.063700607621, 18.579535592077;47.913879672699, 21.073258954162;371671;11926
12532;Gy20J;F20;46.063700607621, 18.579535592077;48.376345640262, 21.633176054916;450191;15280
12533;Gy20J;F21;46.063700607621, 18.579535592077;48.066597247215, 21.53206912197;441187;14252
12534;Gy20J;F22;46.063700607621, 18.579535592077;48.089160008212, 22.27659217874;478191;15012
12535;Gy20J;F23;46.063700607621, 18.579535592077;47.144221988453, 21.675450249618;403807;14665
12536;Gy20J;F24;46.063700607621, 18.579535592077;46.167056244213, 20.627359497593;197448;8569
12537;Gy20J;F25;46.063700607621, 18.579535592077;46.876397341333, 20.022332770319;190393;7536
12538;Gy20J;F26;46.063700607621, 18.579535592077;46.655024556317,21.225962687052;294669;11301
12539;Gy20J;F27B;46.063700607621, 18.579535592077;46.379079490009, 20.248264839326;166633;7506
12540;Gy20J;F27J;46.063700607621, 18.579535592077;46.378973739396, 20.247963372239;166659;7507
12541;Gy20J;F28;46.063700607621, 18.579535592077;47.526258855137, 21.919988317573;448997;15340
12542;Gy20J;F29;46.063700607621, 18.579535592077;47.857086975049, 22.637265932974;502019;16948
12543;Gy20J;F30;46.063700607621, 18.579535592077;46.803526155586, 18.928004380753;94739;3046
12544;Gy20J;F31;46.063700607621, 18.579535592077;46.263345770897, 19.533663359931;92298;4280
12545;Gy20J;F32;46.063700607621, 18.579535592077;46.201513590529, 18.820681199919;30111;1210
12546;Gy20J;F33;46.063700607621, 18.579535592077;45.971233620929, 18.673734618994;37217;1422
12547;Gy20J;F34;46.063700607621, 18.579535592077;45.8784138959, 18.236275560019;73780;2735
12548;Gy20J;F35;46.063700607621, 18.579535592077;46.058445164555, 17.448098903741;139515;6196
12549;Gy20J;F36;46.063700607621, 18.579535592077;46.702458506694, 16.788524126318;252437;11027
12550;Gy20J;F37;46.063700607621, 18.579535592077;47.635056880418, 16.652330516763;373095;12135
12551;Gy20J;F38;46.063700607621, 18.579535592077;46.811901582638, 16.565857119342;285362;12484
12552;Gy20J;F39;46.063700607621, 18.579535592077;47.288863417887, 16.610039047667;389750;12856
12553;Gy20J;F40;46.063700607621, 18.579535592077;47.245496499058, 16.534248410882;394026;13050
12554;Gy20J;F41;46.063700607621, 18.579535592077;47.910361887547, 17.251715607309;331778;11046
12555;Gy20J;F42;46.063700607621, 18.579535592077;46.195044659138, 20.448144697766;179691;8055
12556;Gy20J;F43;46.063700607621, 18.579535592077;46.683815901125, 20.183667378285;212654;8165
12557;Gy20J;F45BJ;46.063700607621, 18.579535592077;47.11432337191, 17.848645761646;181295;7898
12558;Gy20J;F46B;46.063700607621, 18.579535592077;47.653403571486, 17.416396700878;304711;9778
12559;Gy20J;F46J;46.063700607621, 18.579535592077;47.653506839605, 17.416740354468;304683;9777
12560;Gy20J;F47B;46.063700607621, 18.579535592077;47.297160417543, 16.832093255331;367260;11857
12561;Gy20J;F47J;46.063700607621, 18.579535592077;47.297002459483, 16.831835285078;367286;11858
12562;Gy20J;F48;46.063700607621, 18.579535592077;48.0530521654, 19.0114679159;292709;10323
12563;Gy20J;F49;46.063700607621, 18.579535592077;48.1426427598, 19.8152150078;311969;10944
12564;Gy20J;F50;46.063700607621, 18.579535592077;48.0690258518, 19.2623480794;295341;10391
12565;Gy20J;F51;46.063700607621, 18.579535592077;48.0794121975, 19.3191435939;301470;10852
12566;Gy20J;F52;46.063700607621, 18.579535592077;46.7540706013, 21.4327698605;311782;12468
12567;Gy20J;F53;46.063700607621, 18.579535592077;46.2648471088, 21.0934356268;237373;10511
12568;Gy20J;F54;46.063700607621, 18.579535592077;47.3000376989, 21.5558389074;395866;14319
12569;Gy20J;F55;46.063700607621, 18.579535592077;47.3981145129, 19.3601850460;203289;6503
12570;Gy20J;F56;46.063700607621, 18.579535592077;47.4059475850, 16.5285647459;390827;13491
12571;Gy20J;F57;46.063700607621, 18.579535592077;47.2476159053, 16.4811625856;398131;13213
12572;Gy20J;F58;46.063700607621, 18.579535592077;47.348734, 19.120951;182508;5767
12573;Gy20J;F59;46.063700607621, 18.579535592077;47.142844, 18.531573;151093;5080
12574;Gy20J;Gy1B;46.063700607621, 18.579535592077;47.474802619374, 18.852435494437;190545;6081
12575;Gy20J;Gy1J;46.063700607621, 18.579535592077;47.471964836026, 18.858080126141;191074;6099
12576;Gy20J;Gy2B;46.063700607621, 18.579535592077;47.612770144674, 18.353556331481;228328;7232
12577;Gy20J;Gy2J;46.063700607621, 18.579535592077;47.683114431378, 18.003415637292;261313;8450
12578;Gy20J;Gy3B;46.063700607621, 18.579535592077;47.684437713539, 17.835527389107;268907;8547
12579;Gy20J;Gy3J;46.063700607621, 18.579535592077;47.6844259551, 17.83587320896;268881;8547
12580;Gy20J;Gy4B;46.063700607621, 18.579535592077;47.878391089477, 17.202565947927;328091;10527
12581;Gy20J;Gy4J;46.063700607621, 18.579535592077;47.878249198926, 17.20284198652;328065;10526
12582;Gy20J;Gy6B;46.063700607621, 18.579535592077;47.602227193286, 19.283884218405;226777;7256
12583;Gy20J;Gy6J;46.063700607621, 18.579535592077;47.593511108609, 19.210992980928;229285;7327
12584;Gy20J;Gy7B;46.063700607621, 18.579535592077;47.731817779639, 19.96258985111;298394;9504
12585;Gy20J;Gy7J;46.063700607621, 18.579535592077;47.732635548066, 19.949321966416;273689;8688
12586;Gy20J;Gy8B;46.063700607621, 18.579535592077;47.848589776483, 21.067835868077;365383;11468
12587;Gy20J;Gy8J;46.063700607621, 18.579535592077;47.861450724727, 21.043855642447;363079;11395
12588;Gy20J;Gy9B;46.063700607621, 18.579535592077;47.902948731815, 21.569037024339;426867;13458
12589;Gy20J;Gy9J;46.063700607621, 18.579535592077;47.899315872821, 21.548572633098;409702;12837
12590;Gy20J;Gy10B;46.063700607621, 18.579535592077;48.050402819184, 20.851648270691;368085;11572
12591;Gy20J;Gy10J;46.063700607621, 18.579535592077;48.048597304585, 20.852645963515;367871;11564
12592;Gy20J;Gy11B;46.063700607621, 18.579535592077;47.618814282026, 21.517286368554;411477;12901
12593;Gy20J;Gy11J;46.063700607621, 18.579535592077;47.61860051674, 21.517389377156;411502;12902
12594;Gy20J;Gy12B;46.063700607621, 18.579535592077;46.28526689547, 20.25356092992;157385;6936
12595;Gy20J;Gy13B;46.063700607621, 18.579535592077;47.310577659191, 19.2720015943;194480;6112
12596;Gy20J;Gy13J;46.063700607621, 18.579535592077;47.310726596496, 19.271736511801;194454;6111
12597;Gy20J;Gy14B;46.063700607621, 18.579535592077;47.018953622415, 19.59270077956;166416;6143
12598;Gy20J;Gy14J;46.063700607621, 18.579535592077;47.018760105536, 19.59289269823;166390;6143
12599;Gy20J;Gy15B;46.063700607621, 18.579535592077;46.866126652938, 19.645370179317;159151;5977
12600;Gy20J;Gy15J;46.063700607621, 18.579535592077;46.866126652938, 19.645370179317;159151;5977
12601;Gy20J;Gy16B;46.063700607621, 18.579535592077;46.254056752729, 20.037780560567;135210;6179
12602;Gy20J;Gy16J;46.063700607621, 18.579535592077;46.254289780273, 20.037809455218;135236;6180
12603;Gy20J;Gy17B;46.063700607621, 18.579535592077;47.354805101314, 18.903312087371;159730;4878
12604;Gy20J;Gy17J;46.063700607621, 18.579535592077;47.354584280523, 18.903248756673;159706;4877
12605;Gy20J;Gy18B;46.063700607621, 18.579535592077;47.062438439262, 18.883476038175;123476;3779
12606;Gy20J;Gy18J;46.063700607621, 18.579535592077;47.062224216813, 18.883576090608;123451;3778
12607;Gy20J;Gy19B;46.063700607621, 18.579535592077;46.445983362048, 18.706391141658;48444;1523
12608;Gy20J;Gy19J;46.063700607621, 18.579535592077;46.445546354166, 18.706516762083;48395;1521
12609;Gy20J;Gy20B;46.063700607621, 18.579535592077;46.063865148399, 18.579774412582;26;1
12610;Gy20J;Gy20J;46.063700607621, 18.579535592077;46.063700607621, 18.579535592077;0;0
12611;Gy20J;Gy21B;46.063700607621, 18.579535592077;47.423027828361, 18.886551751725;181619;5748
12612;Gy20J;Gy21J;46.063700607621, 18.579535592077;47.343748133722, 18.791711071512;161160;5359
12613;Gy20J;Gy22B;46.063700607621, 18.579535592077;47.031256467729, 18.270258885827;180003;6103
12614;Gy20J;Gy22J;46.063700607621, 18.579535592077;47.031397673561, 18.270531556193;179977;6102
12615;Gy20J;Gy23B;46.063700607621, 18.579535592077;46.810132410668, 17.83695083105;158792;7024
12616;Gy20J;Gy23J;46.063700607621, 18.579535592077;46.881273600414, 17.985593118956;137341;6283
12617;Gy20J;Gy24B;46.063700607621, 18.579535592077;46.682081838166, 17.370049702348;199383;8308
12618;Gy20J;Gy24J;46.063700607621, 18.579535592077;46.685347295949, 17.387656451782;200781;8352
12619;Gy20J;Gy25B;46.063700607621, 18.579535592077;46.44171667261, 16.810656899812;251311;9961
12620;Gy20J;Gy25J;46.063700607621, 18.579535592077;46.441965611122, 16.811198315858;251261;9959
12621;Gy20J;Gy26B;46.063700607621, 18.579535592077;46.908495716101, 18.939777323335;110468;3418
12622;Gy20J;Gy26J;46.063700607621, 18.579535592077;46.908565366842, 18.939424208168;110440;3417
12623;Gy20J;Gy27J;46.063700607621, 18.579535592077;46.351813245779, 18.886396647804;50929;1663
12624;Gy20J;Gy28B;46.063700607621, 18.579535592077;47.246161, 18.649078;172149;5831
12625;Gy20J;Gy28J;46.063700607621, 18.579535592077;47.246194, 18.648449;157470;5415
12626;Gy20J;Gy29B;46.063700607621, 18.579535592077;47.690797, 17.522883;317772;10233
12627;Gy20J;Gy30B;46.063700607621, 18.579535592077;47.615748, 19.346989;225273;7188
12628;Gy20J;Gy31B;46.063700607621, 18.579535592077;47.671580, 19.634506;248461;7917
12629;Gy20J;Gy31J;46.063700607621, 18.579535592077;47.671580, 19.634506;248461;7917
12630;Gy20J;Gy32B;46.063700607621, 18.579535592077;47.361165, 19.219698;192280;6085
12631;Gy20J;Gy32J;46.063700607621, 18.579535592077;47.362003, 19.222118;189162;5929
12632;Gy20J;Gy33B;46.063700607621, 18.579535592077;47.598917, 19.126993;230933;7458
12633;Gy20J;Gy33J;46.063700607621, 18.579535592077;47.588365, 19.143022;226725;7238
12634;Gy20J;Gy34B;46.063700607621, 18.579535592077;47.9170992883, 17.1225847247;341306;11193
12635;Gy20J;Gy34J;46.063700607621, 18.579535592077;47.9105799674, 17.1336359154;334474;10742
12636;Gy20J;Gy35B;46.063700607621, 18.579535592077;46.2165172448, 20.7363822270;202354;9078
12637;Gy20J;Gy35J;46.063700607621, 18.579535592077;46.2154648690, 20.7062448209;194020;8185
12638;Gy20J;Gy36B;46.063700607621, 18.579535592077;46.5109208466, 16.5523413490;299614;11703
12639;Gy20J;Gy36J;46.063700607621, 18.579535592077;46.5110973558, 16.5519989224;276747;10825
12640;Gy20J;Gy37B;46.063700607621, 18.579535592077;47.6932, 19.1723;249965;8105
12641;Gy20J;Gy37J;46.063700607621, 18.579535592077;47.643, 19.1646;234060;7513
12642;Gy21B;F1;47.423027828361, 18.886551751725;47.736861467104, 18.369289524965;76635;3310
12643;Gy21B;F2;47.423027828361, 18.886551751725;47.725765423977, 18.046694497329;90380;3362
12644;Gy21B;F3;47.423027828361, 18.886551751725;47.884396938888, 17.241676802774;157526;5670
12645;Gy21B;F4;47.423027828361, 18.886551751725;47.934507652422, 19.139606641347;82814;4466
12646;Gy21B;F5;47.423027828361, 18.886551751725;48.437441677622, 21.183738300599;266285;8845
